Year,State,Income Level,Percent of Total,Number of Households
2013,California,"$125,000 to $149,999",5.90%,"740,040"
2013,California,"$150,000 to $199,999",6.76%,"848,259"
2013,California,"$200,000 or more",7.24%,"907,915"
2013,California,"Less than $10,000",5.70%,"714,855"
2013,Colorado,"$10,000 to $14,999",4.35%,"86,121"
2013,Colorado,"$15,000 to $19,999",4.57%,"90,433"
2013,Colorado,"$20,000 to $24,999",4.86%,"96,110"
2013,Colorado,"$25,000 to $29,999",4.71%,"93,091"
2013,Colorado,"$30,000 to $34,999",4.89%,"96,792"
2013,Colorado,"$35,000 to $39,999",4.49%,"88,880"
2013,Colorado,"$40,000 to $44,999",4.75%,"93,901"
2013,Colorado,"$45,000 to $49,999",4.17%,"82,371"
2013,Colorado,"$50,000 to $59,999",8.12%,"160,659"
2013,Colorado,"$60,000 to $74,999",10.28%,"203,313"
2013,Colorado,"$75,000 to $99,999",13.21%,"261,169"
2013,Colorado,"$100,000 to $124,999",8.94%,"176,851"
2013,Colorado,"$125,000 to $149,999",5.52%,"109,226"
2013,Colorado,"$150,000 to $199,999",5.71%,"112,934"
2013,Colorado,"$200,000 or more",5.20%,"102,928"
2013,Colorado,"Less than $10,000",6.21%,"122,812"
2013,Connecticut,"$10,000 to $14,999",3.98%,"54,030"
2013,Connecticut,"$15,000 to $19,999",4.21%,"57,084"
2013,Connecticut,"$20,000 to $24,999",4.17%,"56,530"
2013,Connecticut,"$25,000 to $29,999",3.89%,"52,677"
2013,Connecticut,"$30,000 to $34,999",3.95%,"53,499"
2013,Connecticut,"$35,000 to $39,999",3.64%,"49,325"
2013,Connecticut,"$40,000 to $44,999",3.89%,"52,708"
2013,Connecticut,"$45,000 to $49,999",3.45%,"46,773"
2013,Connecticut,"$50,000 to $59,999",7.17%,"97,266"
2013,Connecticut,"$60,000 to $74,999",9.32%,"126,408"
2013,Connecticut,"$75,000 to $99,999",13.14%,"178,175"
2013,Connecticut,"$100,000 to $124,999",9.95%,"134,874"
2013,Connecticut,"$125,000 to $149,999",6.80%,"92,248"
2013,Connecticut,"$150,000 to $199,999",7.76%,"105,201"
2013,Connecticut,"$200,000 or more",9.06%,"122,794"
2013,Connecticut,"Less than $10,000",5.62%,"76,257"
2013,Delaware,"$10,000 to $14,999",4.06%,"13,615"
2013,Delaware,"$15,000 to $19,999",4.50%,"15,091"
2013,Delaware,"$20,000 to $24,999",4.69%,"15,755"
2013,Delaware,"$25,000 to $29,999",4.83%,"16,206"
2013,Delaware,"$30,000 to $34,999",4.90%,"16,435"
2013,Delaware,"$35,000 to $39,999",4.12%,"13,828"
2013,Delaware,"$40,000 to $44,999",4.77%,"16,005"
2013,Delaware,"$45,000 to $49,999",4.20%,"14,083"
2013,Delaware,"$50,000 to $59,999",8.51%,"28,573"
2013,Delaware,"$60,000 to $74,999",10.59%,"35,544"
2013,Delaware,"$75,000 to $99,999",13.54%,"45,443"
2013,Delaware,"$100,000 to $124,999",9.63%,"32,317"
2013,Delaware,"$125,000 to $149,999",5.74%,"19,257"
2013,Delaware,"$150,000 to $199,999",5.64%,"18,949"
2013,Delaware,"$200,000 or more",4.78%,"16,038"
2013,Delaware,"Less than $10,000",5.53%,"18,568"
2013,District of Columbia,"$10,000 to $14,999",4.63%,"12,220"
2013,District of Columbia,"$15,000 to $19,999",3.86%,"10,175"
2013,District of Columbia,"$20,000 to $24,999",3.80%,"10,019"
2013,District of Columbia,"$25,000 to $29,999",3.36%,"8,871"
2013,District of Columbia,"$30,000 to $34,999",3.65%,"9,629"
2013,District of Columbia,"$35,000 to $39,999",3.43%,"9,040"
2013,District of Columbia,"$40,000 to $44,999",3.82%,"10,070"
2013,District of Columbia,"$45,000 to $49,999",3.14%,"8,279"
2013,District of Columbia,"$50,000 to $59,999",6.42%,"16,930"
2013,District of Columbia,"$60,000 to $74,999",8.04%,"21,191"
2013,District of Columbia,"$75,000 to $99,999",10.98%,"28,956"
2013,District of Columbia,"$100,000 to $124,999",8.69%,"22,913"
2013,District of Columbia,"$125,000 to $149,999",6.00%,"15,829"
2013,District of Columbia,"$150,000 to $199,999",7.93%,"20,912"
2013,District of Columbia,"$200,000 or more",11.86%,"31,265"
2013,District of Columbia,"Less than $10,000",10.37%,"27,350"
2013,Florida,"$10,000 to $14,999",5.71%,"408,552"
2013,Florida,"$15,000 to $19,999",6.06%,"434,144"
2013,Florida,"$20,000 to $24,999",6.11%,"437,441"
2013,Florida,"$25,000 to $29,999",5.92%,"423,747"
2013,Florida,"$30,000 to $34,999",5.90%,"422,384"
2013,Florida,"$35,000 to $39,999",5.38%,"384,849"
2013,Florida,"$40,000 to $44,999",5.30%,"379,300"
2013,Florida,"$45,000 to $49,999",4.55%,"325,878"
2013,Florida,"$50,000 to $59,999",8.42%,"602,940"
2013,Florida,"$60,000 to $74,999",9.81%,"702,206"
2013,Florida,"$75,000 to $99,999",11.11%,"795,247"
2013,Florida,"$100,000 to $124,999",6.79%,"485,991"
2013,Florida,"$125,000 to $149,999",3.76%,"269,409"
2013,Florida,"$150,000 to $199,999",3.63%,"260,153"
2013,Florida,"$200,000 or more",3.75%,"268,410"
2013,Florida,"Less than $10,000",7.80%,"558,329"
2013,Georgia,"$10,000 to $14,999",5.75%,"202,306"
2013,Georgia,"$15,000 to $19,999",5.69%,"200,073"
2013,Georgia,"$20,000 to $24,999",5.70%,"200,579"
2013,Georgia,"$25,000 to $29,999",5.41%,"190,474"
2013,Georgia,"$30,000 to $34,999",5.49%,"193,139"
2013,Georgia,"$35,000 to $39,999",4.85%,"170,645"
2013,Georgia,"$40,000 to $44,999",4.82%,"169,657"
2013,Georgia,"$45,000 to $49,999",4.22%,"148,499"
2013,Georgia,"$50,000 to $59,999",8.18%,"287,709"
2013,Georgia,"$60,000 to $74,999",9.86%,"346,807"
2013,Georgia,"$75,000 to $99,999",11.57%,"407,128"
2013,Georgia,"$100,000 to $124,999",7.31%,"257,196"
2013,Georgia,"$125,000 to $149,999",4.23%,"148,923"
2013,Georgia,"$150,000 to $199,999",4.22%,"148,363"
2013,Georgia,"$200,000 or more",3.95%,"138,838"
2013,Georgia,"Less than $10,000",8.75%,"307,761"
2013,Hawaii,"$10,000 to $14,999",3.55%,"15,964"
2013,Hawaii,"$15,000 to $19,999",3.60%,"16,186"
2013,Hawaii,"$20,000 to $24,999",3.94%,"17,731"
2013,Hawaii,"$25,000 to $29,999",3.85%,"17,317"
2013,Hawaii,"$30,000 to $34,999",4.08%,"18,364"
2013,Hawaii,"$35,000 to $39,999",3.86%,"17,349"
2013,Hawaii,"$40,000 to $44,999",4.14%,"18,632"
2013,Hawaii,"$45,000 to $49,999",3.77%,"16,967"
2013,Hawaii,"$50,000 to $59,999",7.85%,"35,319"
2013,Hawaii,"$60,000 to $74,999",10.47%,"47,092"
2013,Hawaii,"$75,000 to $99,999",14.44%,"64,955"
2013,Hawaii,"$100,000 to $124,999",10.96%,"49,292"
2013,Hawaii,"$125,000 to $149,999",6.84%,"30,753"
2013,Hawaii,"$150,000 to $199,999",7.01%,"31,526"
2013,Hawaii,"$200,000 or more",5.87%,"26,416"
2013,Hawaii,"Less than $10,000",5.76%,"25,908"
2013,Idaho,"$10,000 to $14,999",5.58%,"32,378"
2013,Idaho,"$15,000 to $19,999",5.99%,"34,742"
2013,Idaho,"$20,000 to $24,999",5.93%,"34,371"
2013,Idaho,"$25,000 to $29,999",6.38%,"36,980"
2013,Idaho,"$30,000 to $34,999",6.28%,"36,435"
2013,Idaho,"$35,000 to $39,999",5.54%,"32,112"
2013,Idaho,"$40,000 to $44,999",5.60%,"32,445"
2013,Idaho,"$45,000 to $49,999",4.81%,"27,895"
2013,Idaho,"$50,000 to $59,999",9.12%,"52,902"
2013,Idaho,"$60,000 to $74,999",11.15%,"64,667"
2013,Idaho,"$75,000 to $99,999",12.00%,"69,597"
2013,Idaho,"$100,000 to $124,999",6.46%,"37,453"
2013,Idaho,"$125,000 to $149,999",3.24%,"18,778"
2013,Idaho,"$150,000 to $199,999",2.74%,"15,893"
2013,Idaho,"$200,000 or more",2.21%,"12,841"
2013,Idaho,"Less than $10,000",6.95%,"40,308"
2013,Illinois,"$10,000 to $14,999",4.60%,"219,468"
2013,Illinois,"$15,000 to $19,999",5.11%,"243,871"
2013,Illinois,"$20,000 to $24,999",5.04%,"240,578"
2013,Illinois,"$25,000 to $29,999",4.82%,"229,881"
2013,Illinois,"$30,000 to $34,999",4.88%,"232,890"
2013,Illinois,"$35,000 to $39,999",4.44%,"211,812"
2013,Illinois,"$40,000 to $44,999",4.50%,"214,974"
2013,Illinois,"$45,000 to $49,999",4.01%,"191,219"
2013,Illinois,"$50,000 to $59,999",7.82%,"373,287"
2013,Illinois,"$60,000 to $74,999",10.13%,"483,343"
2013,Illinois,"$75,000 to $99,999",12.91%,"615,943"
2013,Illinois,"$100,000 to $124,999",8.70%,"415,077"
2013,Illinois,"$125,000 to $149,999",5.28%,"252,069"
2013,Illinois,"$150,000 to $199,999",5.36%,"255,728"
2013,Illinois,"$200,000 or more",5.34%,"254,708"
2013,Illinois,"Less than $10,000",7.08%,"337,875"
2013,Indiana,"$10,000 to $14,999",5.49%,"136,220"
2013,Indiana,"$15,000 to $19,999",5.76%,"142,984"
2013,Indiana,"$20,000 to $24,999",5.90%,"146,448"
2013,Indiana,"$25,000 to $29,999",5.74%,"142,351"
2013,Indiana,"$30,000 to $34,999",5.92%,"146,806"
2013,Indiana,"$35,000 to $39,999",5.34%,"132,550"
2013,Indiana,"$40,000 to $44,999",5.37%,"133,152"
2013,Indiana,"$45,000 to $49,999",4.75%,"117,870"
2013,Indiana,"$50,000 to $59,999",8.58%,"212,864"
2013,Indiana,"$60,000 to $74,999",10.75%,"266,747"
2013,Indiana,"$75,000 to $99,999",12.45%,"309,007"
2013,Indiana,"$100,000 to $124,999",7.15%,"177,538"
2013,Indiana,"$125,000 to $149,999",3.82%,"94,828"
2013,Indiana,"$150,000 to $199,999",3.05%,"75,783"
2013,Indiana,"$200,000 or more",2.56%,"63,415"
2013,Indiana,"Less than $10,000",7.38%,"183,230"
2013,Iowa,"$10,000 to $14,999",5.34%,"65,463"
2013,Iowa,"$15,000 to $19,999",5.32%,"65,195"
2013,Iowa,"$20,000 to $24,999",5.51%,"67,621"
2013,Iowa,"$25,000 to $29,999",5.47%,"67,127"
2013,Iowa,"$30,000 to $34,999",5.55%,"68,040"
2013,Iowa,"$35,000 to $39,999",5.15%,"63,158"
2013,Iowa,"$40,000 to $44,999",5.19%,"63,654"
2013,Iowa,"$45,000 to $49,999",4.53%,"55,551"
2013,Iowa,"$50,000 to $59,999",8.87%,"108,752"
2013,Iowa,"$60,000 to $74,999",11.18%,"137,091"
2013,Iowa,"$75,000 to $99,999",13.51%,"165,742"
2013,Iowa,"$100,000 to $124,999",7.94%,"97,408"
2013,Iowa,"$125,000 to $149,999",4.10%,"50,333"
2013,Iowa,"$150,000 to $199,999",3.39%,"41,560"
2013,Iowa,"$200,000 or more",2.77%,"33,925"
2013,Iowa,"Less than $10,000",6.19%,"75,927"
2013,Kansas,"$10,000 to $14,999",5.19%,"57,581"
2013,Kansas,"$15,000 to $19,999",5.40%,"60,011"
2013,Kansas,"$20,000 to $24,999",5.60%,"62,160"
2013,Kansas,"$25,000 to $29,999",5.60%,"62,185"
2013,Kansas,"$30,000 to $34,999",5.55%,"61,678"
2013,Kansas,"$35,000 to $39,999",5.09%,"56,521"
2013,Kansas,"$40,000 to $44,999",5.10%,"56,686"
2013,Kansas,"$45,000 to $49,999",4.77%,"52,959"
2013,Kansas,"$50,000 to $59,999",8.62%,"95,711"
2013,Kansas,"$60,000 to $74,999",10.74%,"119,214"
2013,Kansas,"$75,000 to $99,999",12.59%,"139,808"
2013,Kansas,"$100,000 to $124,999",7.81%,"86,720"
2013,Kansas,"$125,000 to $149,999",4.26%,"47,303"
2013,Kansas,"$150,000 to $199,999",3.86%,"42,911"
2013,Kansas,"$200,000 or more",3.37%,"37,469"
2013,Kansas,"Less than $10,000",6.44%,"71,523"
2013,Kentucky,"$10,000 to $14,999",7.08%,"120,065"
2013,Kentucky,"$15,000 to $19,999",6.70%,"113,630"
2013,Kentucky,"$20,000 to $24,999",6.39%,"108,266"
2013,Kentucky,"$25,000 to $29,999",5.76%,"97,649"
2013,Kentucky,"$30,000 to $34,999",5.86%,"99,267"
2013,Kentucky,"$35,000 to $39,999",5.01%,"84,865"
2013,Kentucky,"$40,000 to $44,999",5.11%,"86,559"
2013,Kentucky,"$45,000 to $49,999",4.46%,"75,564"
2013,Kentucky,"$50,000 to $59,999",8.00%,"135,562"
2013,Kentucky,"$60,000 to $74,999",9.64%,"163,333"
2013,Kentucky,"$75,000 to $99,999",10.98%,"186,091"
2013,Kentucky,"$100,000 to $124,999",6.40%,"108,471"
2013,Kentucky,"$125,000 to $149,999",3.49%,"59,170"
2013,Kentucky,"$150,000 to $199,999",2.71%,"45,920"
2013,Kentucky,"$200,000 or more",2.43%,"41,144"
2013,Kentucky,"Less than $10,000",10.00%,"169,440"
2013,Louisiana,"$10,000 to $14,999",6.97%,"119,061"
2013,Louisiana,"$15,000 to $19,999",6.75%,"115,316"
2013,Louisiana,"$20,000 to $24,999",6.08%,"103,808"
2013,Louisiana,"$25,000 to $29,999",5.57%,"95,105"
2013,Louisiana,"$30,000 to $34,999",5.44%,"92,833"
2013,Louisiana,"$35,000 to $39,999",4.77%,"81,406"
2013,Louisiana,"$40,000 to $44,999",4.64%,"79,263"
2013,Louisiana,"$45,000 to $49,999",4.14%,"70,714"
2013,Louisiana,"$50,000 to $59,999",7.43%,"126,976"
2013,Louisiana,"$60,000 to $74,999",9.07%,"154,963"
2013,Louisiana,"$75,000 to $99,999",11.24%,"191,885"
2013,Louisiana,"$100,000 to $124,999",7.12%,"121,521"
2013,Louisiana,"$125,000 to $149,999",4.04%,"68,934"
2013,Louisiana,"$150,000 to $199,999",3.66%,"62,525"
2013,Louisiana,"$200,000 or more",3.19%,"54,446"
2013,Louisiana,"Less than $10,000",9.90%,"169,096"
2013,Maine,"$10,000 to $14,999",6.43%,"35,585"
2013,Maine,"$15,000 to $19,999",5.97%,"33,042"
2013,Maine,"$20,000 to $24,999",5.98%,"33,122"
2013,Maine,"$25,000 to $29,999",5.85%,"32,422"
2013,Maine,"$30,000 to $34,999",5.77%,"31,943"
2013,Maine,"$35,000 to $39,999",4.92%,"27,239"
2013,Maine,"$40,000 to $44,999",5.04%,"27,906"
2013,Maine,"$45,000 to $49,999",4.61%,"25,528"
2013,Maine,"$50,000 to $59,999",8.51%,"47,118"
2013,Maine,"$60,000 to $74,999",10.82%,"59,941"
2013,Maine,"$75,000 to $99,999",12.51%,"69,275"
2013,Maine,"$100,000 to $124,999",7.28%,"40,323"
2013,Maine,"$125,000 to $149,999",3.60%,"19,919"
2013,Maine,"$150,000 to $199,999",3.18%,"17,636"
2013,Maine,"$200,000 or more",2.71%,"15,001"
2013,Maine,"Less than $10,000",6.83%,"37,823"
2013,Maryland,"$10,000 to $14,999",3.35%,"71,867"
2013,Maryland,"$15,000 to $19,999",3.36%,"72,181"
2013,Maryland,"$20,000 to $24,999",3.61%,"77,407"
2013,Maryland,"$25,000 to $29,999",3.46%,"74,172"
2013,Maryland,"$30,000 to $34,999",3.77%,"80,863"
2013,Maryland,"$35,000 to $39,999",3.55%,"76,272"
2013,Maryland,"$40,000 to $44,999",3.79%,"81,418"
2013,Maryland,"$45,000 to $49,999",3.52%,"75,641"
2013,Maryland,"$50,000 to $59,999",7.39%,"158,623"
2013,Maryland,"$60,000 to $74,999",9.89%,"212,257"
2013,Maryland,"$75,000 to $99,999",13.53%,"290,488"
2013,Maryland,"$100,000 to $124,999",10.63%,"228,130"
2013,Maryland,"$125,000 to $149,999",7.53%,"161,534"
2013,Maryland,"$150,000 to $199,999",8.76%,"188,001"
2013,Maryland,"$200,000 or more",8.69%,"186,613"
2013,Maryland,"Less than $10,000",5.16%,"110,773"
2013,Massachusetts,"$10,000 to $14,999",5.25%,"132,727"
2013,Massachusetts,"$15,000 to $19,999",4.49%,"113,567"
2013,Massachusetts,"$20,000 to $24,999",4.15%,"105,016"
2013,Massachusetts,"$25,000 to $29,999",3.79%,"95,791"
2013,Massachusetts,"$30,000 to $34,999",4.03%,"102,007"
2013,Massachusetts,"$35,000 to $39,999",3.60%,"91,155"
2013,Massachusetts,"$40,000 to $44,999",3.73%,"94,444"
2013,Massachusetts,"$45,000 to $49,999",3.48%,"88,027"
2013,Massachusetts,"$50,000 to $59,999",6.87%,"173,702"
2013,Massachusetts,"$60,000 to $74,999",9.25%,"234,101"
2013,Massachusetts,"$75,000 to $99,999",12.85%,"325,171"
2013,Massachusetts,"$100,000 to $124,999",9.81%,"248,325"
2013,Massachusetts,"$125,000 to $149,999",6.81%,"172,238"
2013,Massachusetts,"$150,000 to $199,999",7.76%,"196,455"
2013,Massachusetts,"$200,000 or more",7.92%,"200,501"
2013,Massachusetts,"Less than $10,000",6.20%,"156,920"
2013,Michigan,"$10,000 to $14,999",5.64%,"215,695"
2013,Michigan,"$15,000 to $19,999",5.95%,"227,492"
2013,Michigan,"$20,000 to $24,999",5.88%,"224,759"
2013,Michigan,"$25,000 to $29,999",5.58%,"213,393"
2013,Michigan,"$30,000 to $34,999",5.58%,"213,447"
2013,Michigan,"$35,000 to $39,999",5.05%,"192,938"
2013,Michigan,"$40,000 to $44,999",5.06%,"193,426"
2013,Michigan,"$45,000 to $49,999",4.48%,"171,152"
2013,Michigan,"$50,000 to $59,999",8.39%,"320,830"
2013,Michigan,"$60,000 to $74,999",10.03%,"383,513"
2013,Michigan,"$75,000 to $99,999",11.92%,"455,719"
2013,Michigan,"$100,000 to $124,999",7.32%,"279,698"
2013,Michigan,"$125,000 to $149,999",4.10%,"156,889"
2013,Michigan,"$150,000 to $199,999",3.76%,"143,832"
2013,Michigan,"$200,000 or more",3.08%,"117,824"
2013,Michigan,"Less than $10,000",8.18%,"312,673"
2013,Minnesota,"$10,000 to $14,999",4.48%,"94,380"
2013,Minnesota,"$15,000 to $19,999",4.69%,"98,820"
2013,Minnesota,"$20,000 to $24,999",4.64%,"97,813"
2013,Minnesota,"$25,000 to $29,999",4.52%,"95,333"
2013,Minnesota,"$30,000 to $34,999",4.75%,"100,081"
2013,Minnesota,"$35,000 to $39,999",4.40%,"92,684"
2013,Minnesota,"$40,000 to $44,999",4.69%,"98,780"
2013,Minnesota,"$45,000 to $49,999",4.14%,"87,287"
2013,Minnesota,"$50,000 to $59,999",8.18%,"172,388"
2013,Minnesota,"$60,000 to $74,999",10.92%,"230,149"
2013,Minnesota,"$75,000 to $99,999",14.28%,"300,891"
2013,Minnesota,"$100,000 to $124,999",9.41%,"198,271"
2013,Minnesota,"$125,000 to $149,999",5.47%,"115,201"
2013,Minnesota,"$150,000 to $199,999",5.20%,"109,669"
2013,Minnesota,"$200,000 or more",4.60%,"96,858"
2013,Minnesota,"Less than $10,000",5.63%,"118,627"
2013,Mississippi,"$10,000 to $14,999",8.06%,"87,699"
2013,Mississippi,"$15,000 to $19,999",7.49%,"81,486"
2013,Mississippi,"$20,000 to $24,999",6.77%,"73,679"
2013,Mississippi,"$25,000 to $29,999",6.25%,"68,042"
2013,Mississippi,"$30,000 to $34,999",5.77%,"62,827"
2013,Mississippi,"$35,000 to $39,999",5.27%,"57,355"
2013,Mississippi,"$40,000 to $44,999",4.96%,"54,007"
2013,Mississippi,"$45,000 to $49,999",4.18%,"45,438"
2013,Mississippi,"$50,000 to $59,999",7.86%,"85,528"
2013,Mississippi,"$60,000 to $74,999",9.07%,"98,665"
2013,Mississippi,"$75,000 to $99,999",10.00%,"108,782"
2013,Mississippi,"$100,000 to $124,999",5.53%,"60,196"
2013,Mississippi,"$125,000 to $149,999",2.92%,"31,787"
2013,Mississippi,"$150,000 to $199,999",2.45%,"26,667"
2013,Mississippi,"$200,000 or more",2.05%,"22,343"
2013,Mississippi,"Less than $10,000",11.36%,"123,572"
2013,Missouri,"$10,000 to $14,999",5.94%,"140,151"
2013,Missouri,"$15,000 to $19,999",5.90%,"139,356"
2013,Missouri,"$20,000 to $24,999",6.06%,"143,021"
2013,Missouri,"$25,000 to $29,999",5.68%,"134,124"
2013,Missouri,"$30,000 to $34,999",5.85%,"137,981"
2013,Missouri,"$35,000 to $39,999",5.16%,"121,766"
2013,Missouri,"$40,000 to $44,999",5.39%,"127,127"
2013,Missouri,"$45,000 to $49,999",4.42%,"104,329"
2013,Missouri,"$50,000 to $59,999",8.56%,"202,013"
2013,Missouri,"$60,000 to $74,999",10.20%,"240,652"
2013,Missouri,"$75,000 to $99,999",11.76%,"277,610"
2013,Missouri,"$100,000 to $124,999",6.95%,"164,109"
2013,Missouri,"$125,000 to $149,999",3.86%,"90,992"
2013,Missouri,"$150,000 to $199,999",3.51%,"82,787"
2013,Missouri,"$200,000 or more",2.91%,"68,675"
2013,Missouri,"Less than $10,000",7.86%,"185,438"
2013,Montana,"$10,000 to $14,999",6.28%,"25,452"
2013,Montana,"$15,000 to $19,999",6.46%,"26,180"
2013,Montana,"$20,000 to $24,999",6.61%,"26,797"
2013,Montana,"$25,000 to $29,999",5.93%,"24,044"
2013,Montana,"$30,000 to $34,999",6.09%,"24,703"
2013,Montana,"$35,000 to $39,999",5.14%,"20,828"
2013,Montana,"$40,000 to $44,999",5.17%,"20,958"
2013,Montana,"$45,000 to $49,999",4.70%,"19,071"
2013,Montana,"$50,000 to $59,999",8.56%,"34,703"
2013,Montana,"$60,000 to $74,999",10.72%,"43,482"
2013,Montana,"$75,000 to $99,999",11.88%,"48,192"
2013,Montana,"$100,000 to $124,999",6.85%,"27,797"
2013,Montana,"$125,000 to $149,999",3.34%,"13,553"
2013,Montana,"$150,000 to $199,999",2.71%,"10,988"
2013,Montana,"$200,000 or more",2.42%,"9,817"
2013,Montana,"Less than $10,000",7.14%,"28,960"
2013,Nebraska,"$10,000 to $14,999",5.42%,"39,329"
2013,Nebraska,"$15,000 to $19,999",5.35%,"38,859"
2013,Nebraska,"$20,000 to $24,999",5.59%,"40,577"
2013,Nebraska,"$25,000 to $29,999",5.43%,"39,397"
2013,Nebraska,"$30,000 to $34,999",5.73%,"41,611"
2013,Nebraska,"$35,000 to $39,999",5.00%,"36,324"
2013,Nebraska,"$40,000 to $44,999",5.23%,"37,984"
2013,Nebraska,"$45,000 to $49,999",4.57%,"33,186"
2013,Nebraska,"$50,000 to $59,999",8.91%,"64,653"
2013,Nebraska,"$60,000 to $74,999",11.08%,"80,410"
2013,Nebraska,"$75,000 to $99,999",13.15%,"95,441"
2013,Nebraska,"$100,000 to $124,999",7.80%,"56,602"
2013,Nebraska,"$125,000 to $149,999",4.17%,"30,279"
2013,Nebraska,"$150,000 to $199,999",3.49%,"25,358"
2013,Nebraska,"$200,000 or more",3.04%,"22,077"
2013,Nebraska,"Less than $10,000",6.02%,"43,700"
2013,Nevada,"$10,000 to $14,999",4.58%,"45,707"
2013,Nevada,"$15,000 to $19,999",5.06%,"50,591"
2013,Nevada,"$20,000 to $24,999",5.38%,"53,745"
2013,Nevada,"$25,000 to $29,999",5.38%,"53,786"
2013,Nevada,"$30,000 to $34,999",5.65%,"56,456"
2013,Nevada,"$35,000 to $39,999",4.99%,"49,854"
2013,Nevada,"$40,000 to $44,999",5.13%,"51,291"
2013,Nevada,"$45,000 to $49,999",4.65%,"46,445"
2013,Nevada,"$50,000 to $59,999",8.71%,"87,057"
2013,Nevada,"$60,000 to $74,999",10.98%,"109,643"
2013,Nevada,"$75,000 to $99,999",12.83%,"128,199"
2013,Nevada,"$100,000 to $124,999",7.84%,"78,348"
2013,Nevada,"$125,000 to $149,999",4.82%,"48,192"
2013,Nevada,"$150,000 to $199,999",4.16%,"41,574"
2013,Nevada,"$200,000 or more",3.34%,"33,367"
2013,Nevada,"Less than $10,000",6.48%,"64,761"
2013,New Hampshire,"$10,000 to $14,999",4.01%,"20,804"
2013,New Hampshire,"$15,000 to $19,999",3.93%,"20,384"
2013,New Hampshire,"$20,000 to $24,999",4.49%,"23,267"
2013,New Hampshire,"$25,000 to $29,999",4.33%,"22,440"
2013,New Hampshire,"$30,000 to $34,999",4.43%,"22,982"
2013,New Hampshire,"$35,000 to $39,999",4.07%,"21,085"
2013,New Hampshire,"$40,000 to $44,999",4.55%,"23,592"
2013,New Hampshire,"$45,000 to $49,999",4.17%,"21,622"
2013,New Hampshire,"$50,000 to $59,999",7.78%,"40,305"
2013,New Hampshire,"$60,000 to $74,999",10.71%,"55,521"
2013,New Hampshire,"$75,000 to $99,999",14.54%,"75,345"
2013,New Hampshire,"$100,000 to $124,999",10.29%,"53,318"
2013,New Hampshire,"$125,000 to $149,999",6.36%,"32,949"
2013,New Hampshire,"$150,000 to $199,999",6.55%,"33,964"
2013,New Hampshire,"$200,000 or more",5.32%,"27,577"
2013,New Hampshire,"Less than $10,000",4.46%,"23,090"
2013,New Jersey,"$10,000 to $14,999",3.79%,"120,858"
2013,New Jersey,"$15,000 to $19,999",4.16%,"132,476"
2013,New Jersey,"$20,000 to $24,999",3.96%,"126,107"
2013,New Jersey,"$25,000 to $29,999",3.95%,"125,847"
2013,New Jersey,"$30,000 to $34,999",3.96%,"126,056"
2013,New Jersey,"$35,000 to $39,999",3.59%,"114,461"
